41910557, Hop River State Park Trail, 344745, 1.7892958444573546
41910670, Trumbull, 190041, 0.015590027052230976
41910738, Monroe, 190003, 1.01154044210344
41910691, Monroe, 190003, 0.007437011106914894
41910673, Monroe, 190003, 0.00022023831067182368
41910676, Newtown, 190006, 9.545701007268852
41910676, Newtown, 189979, 2.940645483776539
41910658, Bridgewater, 190122, 0.10770217710276872
41910658, Newtown, 190006, 3.5298803547244026
41910658, Brookfield, 1289, 3.8376676611520115
41910627, Beacon Falls, 190148, 3.784033342092977
41910627, Seymour, 190047, 4.000591612198199
41910627, Naugatuck, 190048, 4.366972343629244
41910627, Ansonia, 190026, 1.6128386449852554
41910639, Larkin State Park Trail, 344815, 0.8535236087118482
41910639, Oxford, 190118, 3.7910282851979495
41910639, Middlebury, 190116, 1.9472474698929194
41910639, Southbury, 190113, 0.5700324951056315
41910639, Prospect, 189991, 3.905183357120479
41910639, Cheshire, 189992, 3.7186707590176327
41910639, Naugatuck, 190048, 6.079037156810121
41910589, Westport, 1283, 0.518159550184149
41910600, Salem, 117470, 0.17934257309183596
41910604, Bethlehem Village, 189965, 3.8660217701822
41910604, Watertown, 190145, 3.79463117680262
41910604, Bethlehem, 190121, 5.601090337866
41910604, Woodbury, 190146, 2.5750714262445715
41910927, Monroe, 190003, 0.1583957857166076
41910568, New London, 1306, 2.2969156395073913
41910568, Old Saybrook Center, 1313, 0.8051857538518065
41910568, Rocky Neck State Park, 344796, 0.16944364420784888
41910568, Old Lyme, 190119, 6.457148084239533
41910568, Old Saybrook, 190100, 2.9223711117406563
41910568, East Lyme, 190088, 5.841304162052826
41910568, Central Waterford, 1304, 1.8825896370832673
41910568, Waterford, 190156, 4.278762584504805
41910579, Connecticut Valley Railroad State Park Trail, 344751, 0.012564500560789213
41910579, Westbrook Center, 1319, 0.1610207178428575
41910579, Old Saybrook Center, 1313, 0.10399628774778957
41910579, Westbrook, 190082, 4.656817736940497
41910579, Old Saybrook, 190100, 2.998827946933218
41910579, Essex, 190095, 4.767267364189909
41910579, Essex Village, 189982, 0.20394457210291325
41910560, Middletown, 1293, 8.499220768574293
41910560, Higganum, 189986, 2.741986412085257
41910560, Connecticut Valley Railroad State Park Trail, 344751, 0.1064501767953612
41910560, Chester Center, 189946, 0.577918635092173
41910560, Chester, 190023, 4.26205092367382
41910560, Haddam, 190097, 9.87458003587608
42084517, Trumbull, 190041, 1.232690628598851
41910655, Bethel, 190031, 1.7858843714574113
41910655, Brookfield, 1289, 0.4031717796340503
41910655, Danbury, 190034, 4.691593011351308
41910925, Monroe, 190003, 0.06998722827319738
41910710, Monroe, 190003, 0.010162141164133668
41910735, Trumbull, 190041, 4.726130963296864
41910735, Monroe, 190003, 3.665385504328841
